date,region,value,metric,pop,rate,rollraw,rollrate,roll_change,rank
2021-01-22,London,7933,cases,9002488,88.12008413674087,7711.285714285715,85.65727290373188,-31.186976530729314,1
2021-07-19,North West,5176,cases,7367456,70.25491567238406,6309.142857142857,85.63529740989097,28.54066010827171,2
2021-01-15,South East,8941,cases,9217265,97.00274430647269,7875.285714285715,85.4405912630885,-16.95865029750697,4
2021-01-16,London,7571,hospitalBeds,9002488,84.09897352820687,7686.714285714285,85.38433248357883,10.547942391058687,1
2021-01-21,London,7332,hospitalBeds,9002488,81.44415188334602,7662.428571428572,85.11456578924151,1.343385103729734,1
2021-07-24,North East and Yorkshire,5213,cases,8207113,63.51807267671348,6968.857142857143,84.9124063828187,-16.514923329682354,1
2021-07-18,North West,6962,cases,7367456,94.49666207711319,6251,84.84611241655193,30.485477425896107,2
2021-01-15,London,7811,hospitalBeds,9002488,86.76490321342278,7637.142857142857,84.83369105454912,12.999365884590993,1
2021-07-13,North East and Yorkshire,7315,cases,8207113,89.13000223099158,6958.142857142857,84.78185760501722,33.53163724092553,1
2021-12-18,Midlands,11996,cases,10827512,110.79184211479054,9129.142857142857,84.31431761186556,20.147401669549513,5
2021-01-22,London,7298,hospitalBeds,9002488,81.06647851127377,7589.142857142857,84.300505117505935,-0.6285072951739619,1
2021-07-21,North West,5322,cases,7367456,72.23660378833617,6201.428571428572,84.17326919127268,18.664917172379862,2
2021-01-16,North West,5083,cases,7367456,68.99260748893512,6201.142857142857,84.16939113233737,-4.744349352644287,2
2021-01-14,London,7840,hospitalBeds,9002488,87.0870363837197,7560.857142857143,83.98630626174835,16.208501668715964,1
2021-11-27,South East,7679,cases,9217265,83.311047257510765,7703.428571428572,83.57607784335778,17.70201248526651,1
2021-12-13,East of England,5719,cases,6269161,91.22432810387227,5238.142857142857,83.55412880835023,7.153920336655066,3
2021-11-30,South East,7533,cases,9217265,81.72706328829648,7701,83.54972977341978,7.861459041978476,1
2021-01-23,London,7044,hospitalBeds,9002488,78.24503626108694,7513.857142857143,83.46422836506022,-2.248778040031958,1
2021-11-29,South East,7257,cases,9217265,78.73268263416534,7662.571428571428,83.13281031381248,11.012687045967255,1
2021-01-13,London,7686,hospitalBeds,9002488,85.37639816903949,7473.857142857143,83.01990675085757,18.90767762171008,1
2021-07-22,North West,5600,cases,7367456,76.00995513240935,6114,82.98658315706264,13.851719826554234,2
2021-01-16,East of England,4449,cases,6269161,70.96643394546734,5201,82.96165946288507,-26.971295609090728,3
2021-11-26,South East,9325,cases,9217265,101.16883912961165,7646.142857142857,82.9545733701142,20.601622352410992,1
2021-10-30,South West,4745,cases,5659143,83.8466177652694,4691.571428571428,82.90250712115649,-22.82148900169205,1
2020-12-21,London,9458,cases,9002488,105.05984567821696,7445.857142857143,82.70888162091572,90.06308573095578,1
2021-11-28,South East,6796,cases,9217265,73.73119900534486,7608.142857142857,82.54230356990774,11.633512901670604,1
2021-12-17,North West,7999,cases,7367456,108.57207698288256,6071.857142857143,82.41456946410189,37.90272865903119,4
2021-01-24,London,7030,hospitalBeds,9002488,78.089523696116,7417.142857142857,82.38992217643452,-3.887449092928545,1
2021-01-08,North West,7671,cases,7367456,104.12006532512716,6064.857142857143,82.31955702018638,77.69127741503432,4
2021-10-17,South West,6751,cases,5659143,119.293681039691,4657.714285714285,82.30423379855016,88.87730274591587,1
2021-07-12,North East and Yorkshire,6644,cases,8207113,80.95416743987806,6743.428571428572,82.16566009787573,38.35917577747164,1
2021-12-23,North East and Yorkshire,8742,cases,8207113,106.51735878377696,6730.857142857143,82.01248286525534,39.40882326833744,7
2021-01-12,London,7606,hospitalBeds,9002488,84.48775494063419,7380.714285714285,81.98527213492855,21.59903972886462,1
2021-12-18,South West,5057,cases,5659143,89.35982002928712,4638,81.95587211703256,4.874503343347221,6
2021-12-06,South West,4077,cases,5659143,72.04271035384686,4637.714285714285,81.95082339701057,7.957833128263095,2
2021-11-25,South East,8154,cases,9217265,88.46441976009153,7537.857142857143,81.77975942817248,25.409991918999864,1
2021-12-07,South West,3949,cases,5659143,69.78088378399345,4620.285714285715,81.6428514756689,7.860596965149254,2
2021-01-23,London,6291,cases,9002488,69.88068187372203,7347.428571428572,81.61553307739563,-28.54880386763357,1
2021-01-10,Midlands,7573,cases,10827512,69.94219909430717,8818.142857142857,81.44200493283088,37.811167422026756,5
2021-12-12,East of England,4703,cases,6269161,75.01801277714833,5103.714285714285,81.4098455234167,4.480318184476795,3
2021-12-05,South West,4094,cases,5659143,72.34310919515552,4605.857142857143,81.38789111455822,5.404080031384872,2
2021-12-08,South West,5120,cases,5659143,90.47306279413685,4596.857142857143,81.22885643386539,4.694973157637888,2
2021-12-17,South West,5098,cases,5659143,90.0843113524433,4586.571428571428,81.0471025130736,4.436926680111905,5
2021-12-08,East of England,5193,cases,6269161,82.83405068078488,5076.714285714285,80.97916588382857,16.365958282851437,3
2021-01-25,London,7014,hospitalBeds,9002488,77.91179505043495,7288.142857142857,80.95698497063097,-5.764897114780749,1
2021-11-24,South East,7163,cases,9217265,77.71285733891779,7446.428571428572,80.78783208932987,26.973107278573522,1
2021-10-31,South West,3981,cases,5659143,70.34634042645679,4570,80.75427675179795,-21.270888194324804,1
2021-01-11,London,7799,hospitalBeds,9002488,86.63160672916199,7267.857142857143,80.73165043771392,23.955363886655455,1
2020-12-28,East of England,5799,cases,6269161,92.50041592487416,5057.571428571428,80.67381629808882,36.72279292500192,2
2021-12-03,South West,5387,cases,5659143,95.19109165469047,4556,80.50688947072021,3.882736156351801,2
2021-12-04,South West,4482,cases,5659143,79.1992709850237,4555.857142857143,80.5043651107092,2.930639382887402,2
2020-12-31,South East,9771,cases,9217265,106.00758467940327,7410.285714285715,80.39571081319366,24.87541828161488,3
2021-12-09,South West,4738,cases,5659143,83.72292412473054,4549.571428571428,80.39329327022533,1.4397197005892628,2
2021-12-11,East of England,5174,cases,6269161,82.53097982329693,5024.428571428572,80.14515134367376,4.6164371337636565,2
2021-07-11,North East and Yorkshire,7241,cases,8207113,88.22834533897608,6576.857142857143,80.13606176565551,39.792912883733656,1
2021-12-11,London,8537,cases,9002488,94.8293405112009,7186.714285714285,79.83031230604568,29.390432098765416,3
2021-12-10,East of England,5967,cases,6269161,95.18020034897812,4994.428571428572,79.66661841079805,7.212732681161642,2
2020-12-26,East of England,5042,cases,6269161,80.42543491864382,4990.714285714285,79.60737147625153,57.81271174955954,2
2021-07-17,North West,7424,cases,7367456,100.76748337553695,5860.857142857143,79.5506229403629,23.230806199687617,2
2021-01-26,London,6785,hospitalBeds,9002488,75.36805380912476,7155.857142857143,79.4875499179465,-7.654443891377687,1
2021-12-17,Midlands,11008,cases,10827512,101.6669388129055,8604.285714285714,79.4668776565264,15.793521099682783,6
2021-01-16,South East,6289,cases,9217265,68.23065193416919,7324,79.45957938716094,-24.809339434471436,4
2021-01-08,Midlands,9022,cases,10827512,83.32477488826612,8595.142857142857,79.38243667744591,61.36784229582941,5
2021-12-07,East of England,4597,cases,6269161,73.32719641432084,4969.285714285715,79.26556223848318,14.737605963650765,3
2021-12-02,South West,5069,cases,5659143,89.57186627021088,4485,79.25228254525464,4.195015100726823,2
2021-12-09,East of England,5314,cases,6269161,84.76413351005023,4960,79.11744490211689,9.288929459536023,3
2021-01-10,London,7494,hospitalBeds,9002488,83.24365442086676,7115.571428571428,79.04005457792812,26.846970738788293,1
2021-12-16,South West,5414,cases,5659143,95.66819569676893,4470,78.98722474409995,-1.7489873457468492,4
2021-01-11,Midlands,8559,cases,10827512,79.04863093201836,8539.285714285714,78.86655507087606,17.366974278421363,5
2021-11-01,South West,4096,cases,5659143,72.37845023530949,4460.428571428572,78.81809262336314,-21.255453834707826,1
2021-01-17,East of England,4070,cases,6269161,64.92096789347092,4931.571428571428,78.66397798001086,-29.70534932497098,2
2021-11-27,South West,4483,cases,5659143,79.21694150510068,4426.142857142857,78.21224622072383,10.330460793390776,2
2021-12-11,South West,4697,cases,5659143,82.99843280157437,4422.428571428572,78.14661286043791,-2.928725972845006,4
2021-12-06,East of England,4778,cases,6269161,76.2143451093376,4888.428571428572,77.97580204797056,10.669469598965081,3
2021-12-13,South West,4691,cases,5659143,82.8924096811125,4412.142857142857,77.9648589396461,-4.86384918679152,4
2021-12-14,South West,3938,cases,5659143,69.58650806314667,4410.571428571428,77.93709097952514,-4.538989549193011,4
2021-12-05,East of England,4148,cases,6269161,66.16515351894775,4884.857142857143,77.91883384167583,12.034337013859323,3
2021-01-17,North West,4263,cases,7367456,57.86257834454661,5729.428571428572,77.76671583011247,-14.589943991311195,3
2021-10-23,South East,7365,cases,9217265,79.90439680317317,7160,77.680309723112,27.75936783074177,2
2021-01-09,Midlands,8276,cases,10827512,76.43491875141768,8410,77.67250685106606,39.090372120496156,5
2021-12-10,South West,4282,cases,5659143,75.66516696962773,4391.714285714285,77.60387545807352,-3.6059199799322803,3
2021-12-01,South West,5284,cases,5659143,93.37102808676154,4390.714285714285,77.58620493799654,1.6637999470759306,2
2021-12-22,North East and Yorkshire,6604,cases,8207113,80.4667853360859,6363.571428571428,77.53727076222087,39.18137790970162,7
2021-11-26,South West,4890,cases,5659143,86.40884317643149,4385.714285714285,77.49785233761165,9.968836193000666,2
2021-11-23,South East,7264,cases,9217265,78.80862707104548,7139.714285714285,77.46022584480629,20.402804211134924,1
2021-01-07,North West,7161,cases,7367456,97.19773012556844,5706.714285714285,77.45841014475398,90.71421751169673,4
2021-01-27,London,6272,hospitalBeds,9002488,69.66962910697576,6967.857142857143,77.39923833119403,-9.917813279157814,1
2021-01-12,Midlands,7513,cases,10827512,69.38805516909147,8378,77.37696342428436,10.6319562346727,5
2021-11-02,South West,3586,cases,5659143,63.366484996049756,4376,77.32619585686383,-19.830406448742444,1
2021-12-15,South West,4860,cases,5659143,85.8787275741221,4373.428571428572,77.28075737666589,-4.860463670831005,4
2021-01-09,London,7224,hospitalBeds,9002488,80.24448352499887,6953.285714285715,77.23737831459164,29.79466666666668,1
2021-11-28,South West,3744,cases,5659143,66.15842716821257,4369.714285714285,77.21512401637996,6.958528568431347,2
2021-10-23,East of England,5353,cases,6269161,85.38622632278864,4838.428571428572,77.17824715984439,17.56395570828561,3
2021-01-18,East of England,3999,cases,6269161,63.78843995233174,4828,77.01189999746377,-27.863393810032022,2
2021-07-23,North West,4172,cases,7367456,56.62741657364496,5673.428571428572,77.00661627878837,3.5297184567257585,2
2021-07-25,North East and Yorkshire,4271,cases,8207113,52.04022413240807,6314.285714285715,76.93674638433411,-26.387315968289922,1
2021-10-24,South East,6250,cases,9217265,67.80753292869414,7071.857142857143,76.72402977300905,20.138332726610848,2
2020-12-27,East of England,3367,cases,6269161,53.70734616641685,4808,76.69287804221331,36.303256115341,2
2021-01-15,Midlands,10604,cases,10827512,97.93570304978651,8302.142857142857,76.67636717597595,-3.4089020376957087,5
2021-12-04,East of England,4964,cases,6269161,79.18124929316699,4802.714285714285,76.60856509689711,8.778230764252895,3
2021-12-16,Midlands,10181,cases,10827512,94.02898837701588,8275.857142857143,76.43359936111956,13.108928676025547,5
2021-12-12,South West,3408,cases,5659143,60.22113242234734,4324.428571428572,76.41490189289388,-6.110232312893523,4
2021-12-16,North West,7787,cases,7367456,105.69455725286991,5627.142857142857,76.3783707312654,28.126728035650377,6
2021-11-24,South West,4534,cases,5659143,80.11813802902665,4318.857142857143,76.316451852465,9.715115224097264,2
2021-01-18,North West,4666,cases,7367456,63.332580472825356,5621.857142857143,76.30662664096187,-14.522470079715019,3
2020-12-20,London,11577,cases,9002488,128.59778319060243,6855,76.14561663397942,95.37070966165872,1
2020-12-25,East of England,4931,cases,6269161,78.6548630670037,4773.428571428572,76.14142580528035,60.930501372634005,2
2021-11-25,South West,4409,cases,5659143,77.90932301940417,4304.428571428572,76.06149149135429,9.032024606477302,2
2021-10-24,East of England,3618,cases,6269161,57.71107170481026,4768.142857142857,76.05711285996415,13.619961873638342,3
2021-10-22,South East,7347,cases,9217265,79.70911110833853,7004.142857142857,75.98938358767874,29.91944459165828,2
2021-07-10,North East and Yorkshire,6477,cases,8207113,78.9193471565458,6236,75.98286998119802,43.26692704059865,1
2021-12-10,London,9988,cases,9002488,110.94710706640208,6840.285714285715,75.98216975446914,26.51465109519911,4
2021-01-17,South East,6133,cases,9217265,66.53817591226898,7003.428571428572,75.98163415534404,-27.413790550644805,4
2020-12-30,South East,8140,cases,9217265,88.31253088633125,7001.571428571428,75.9614856312738,24.478703680186936,3
2021-01-16,Midlands,7715,cases,10827512,71.25367305065097,8222,75.93618921872357,-2.235434007134364,5
2021-11-29,South West,3854,cases,5659143,68.10218437668036,4295.857142857143,75.91002989069445,2.7050104170224554,2
2021-01-28,London,6393,hospitalBeds,9002488,71.01370198993878,6833.714285714285,75.90917406070729,-10.815295411749359,1
2021-10-25,South East,6258,cases,9217265,67.89432657084286,6978.428571428572,75.71040402362927,14.2800327523687,2
2021-11-30,South West,4071,cases,5659143,71.93668723338499,4283.571428571428,75.6929349297487,1.393162682176316,2
2021-10-22,East of England,4796,cases,6269161,76.50146486906303,4741.857142857143,75.63782686163496,19.96458130037226,3
2021-07-21,Midlands,7497,cases,10827512,69.24028345570062,8162.714285714285,75.38864224499854,42.59083649431024,3
2021-01-07,Midlands,7902,cases,10827512,72.98075495090654,8154.714285714285,75.3147563883031,59.77104791759963,5
2021-12-21,North East and Yorkshire,6976,cases,8207113,84.999438901353,6180.714285714285,75.30923828774243,39.83968454054751,7
2021-07-21,South West,3533,cases,5659143,62.42994743196982,4254.857142857143,75.18553856753829,64.28019856591285,4
2021-01-06,Midlands,9801,cases,10827512,90.51941018398317,8135.571428571428,75.13795808835334,76.72304111714507,4
2021-01-08,London,7277,hospitalBeds,9002488,80.83320966381739,6758.571428571428,75.07448417116946,31.72769038006405,1
2021-11-03,South West,4346,cases,5659143,76.79608025455444,4248.142857142857,75.06689364702142,-20.614538562161307,1
2021-11-22,South East,6876,cases,9217265,74.59913542683215,6902.428571428572,74.88586442321635,19.28650783853845,1
2021-01-24,London,5720,cases,9002488,63.53799083097917,6736.714285714285,74.83169414626585,-30.959108677510518,1
2021-07-20,South West,4259,cases,5659143,75.2587450078572,4228.142857142857,74.71348324548183,76.24605490382896,3
2021-11-23,South West,4157,cases,5659143,73.45635196000525,4224.714285714285,74.65289860521789,6.007814460336229,2
